"topic1","topic2","topic3","topic4","topic5","topic6","topic7","topic8","topic9","topic10","topic11","topic12","topic13","topic14","topic15","topic16","topic17","topic18","topic19","topic20","topic21","data$year"
0.00049834879,0.00050503307,0.010314097,0.0053789825,0.2420537,0.00026467702,0.0099303704,0.0055201347,0.0010996503,0.0025381565,0.52659655,0.002972679,0.0016347197,0.0066199582,0.0092302514,0.0038141492,0.00046832245,0.020397177,0.097034581,0.038524002,0.014604487,2008
0.0036257915,0.005092104,0.00059141731,0.0014973948,0.0030189783,0.00027016032,0.002944693,0.0012952931,0.0018263769,0.00080946682,0.049950041,0.036143132,0.0033935406,0.0008046744,0.002120544,0.0021913613,0.0017976247,0.87524754,0.00015973653,0.0036740929,0.0035460428,2008
0.0001272244,0.00018953044,0.0044890903,0.00058408879,0.0017760402,3.4150948e-05,0.00017415163,0.91826212,0.00098851498,0.026265517,0.030380772,0.00046552788,0.00074061909,0.0023902988,0.0013873115,0.0011966286,0.00065031997,0.0025912318,0.00034858799,0.0062231645,0.00073510368,2006
6.2202329e-05,7.7776567e-06,0.0078627309,0.00046865275,0.0059798565,4.2385767e-05,0.0009114382,0.010750259,0.0009146927,0.0051808432,0.047718059,0.0016191874,0.00036403976,0.0036393336,0.0003903936,0.0013816683,0.00041716683,0.0010949872,0.0012046879,0.9090032,0.00098640961,2006
0.00037948618,2.4982781e-05,0.01148596,0.0010728022,0.011605597,0.0003389043,0.0040569389,0.026633009,0.47438902,0.0035164163,0.036965307,0.0028160429,0.00014945878,0.0030054012,0.00064697117,0.01593578,0.00118258,0.0018062831,0.0011801291,0.40022129,0.0025876591,2006
0.22703983,0.0022410003,0.032647792,0.010042618,0.4461112,0.0085212551,0.0058257566,0.044129841,0.0058017005,0.0066971066,0.059565742,0.0027279295,0.0021889547,0.025309905,0.0062628379,0.048467983,0.0024891563,0.021706827,0.0020310266,0.022626188,0.017565338,2006
0.00098787202,0.0005966879,0.0060120989,0.009178387,0.78080982,0.0010498401,0.014475022,0.0089599211,0.0026025025,0.00080128957,0.031498849,0.002349691,0.0001954942,0.0023979011,0.0035220433,0.10330199,0.00061833969,0.011061452,0.0015740186,0.010854849,0.0071519315,2006
0.00026137699,0.00023761904,0.00048627437,0.0050790389,0.30292407,5.4053911e-05,0.064692698,0.075778656,0.001286619,0.0028585368,0.19078641,0.0040191514,0.0047269636,0.00050231075,0.0029185102,0.0041529085,0.00077326834,0.00818629,0.0013667616,0.32473838,0.0041701104,2007
0.00012693123,0.00015266761,0.00048466132,0.0022491419,0.013723021,1.9293946e-05,0.0050293207,0.68010229,0.00086396514,0.0051825368,0.041315131,0.001453971,0.0036184206,0.00058944197,0.00099573983,0.0020389694,0.00092871202,0.0038381501,0.00060907408,0.23530711,0.0013714518,2007
6.1714061e-05,1.8477796e-05,0.00035055797,0.0008786507,0.016175659,1.4040785e-05,0.0061777146,0.0068074968,0.00026327436,0.0032037452,0.06085046,0.0020734305,0.0025807137,0.00037106237,0.00084737578,0.0009917866,0.00029454596,0.0014281962,0.00067937159,0.89448726,0.0014444578,2007
0.00064817269,0.0010612768,0.0065446766,7.4172895e-05,0.0008916622,6.1496954e-05,6.5070708e-05,0.00094660185,0.0001339978,0.0029046882,0.003338926,0.00024812916,0.95360011,0.0046527158,0.0028635922,9.1504417e-06,0.0080201859,0.006543023,0.0020869887,0.0052406536,6.4689455e-05,2008
0.0056858114,0.0038150658,0.0054998053,0.0035613538,0.0032607759,0.00054665061,0.0024206776,0.002594582,0.0077993395,0.0028068882,0.00042066316,0.00022314898,0.00084410369,0.004956332,0.0042122048,0.76278019,0.16584522,0.0090668369,0.0042054104,0.0093377512,0.00011717038,2008
0.00044772108,0.00030481096,0.0074650492,0.84272575,0.092281908,0.00016696837,0.0013604248,0.0069620032,0.00065595895,0.0006164384,0.014768318,0.00079735223,4.292477e-05,0.0053137066,0.00077302626,0.0066043604,0.00039632313,0.0026334526,0.0043767723,0.0065014432,0.0048052981,2008
4.5576853e-05,4.4844046e-06,0.0012688237,0.0037099263,0.98424178,4.9388673e-06,0.0037429384,0.00038309488,0.00012121449,2.1052947e-05,0.0022701598,0.0011777616,3.1189171e-05,1.6419452e-05,3.5407989e-05,4.2006148e-05,2.4033034e-05,4.6921632e-05,3.5267087e-05,0.0026975274,7.9445461e-05,2008
0.0032556814,0.0036346307,0.30895251,0.0023140917,0.0080675632,4.8824229e-05,0.001739395,0.0035688626,0.0084122708,0.00327698,0.39914921,0.0059276014,0.0073166513,0.0080639273,0.044418398,0.00013302796,0.0023891602,0.0033096508,0.002606723,0.18109556,0.0023192856,2008
0.0001792563,0.00010978871,0.00021632583,0.00077336899,0.006343476,1.3528242e-05,0.0030764213,0.0072101657,0.00019391795,0.61520618,0.088814929,0.00059358292,0.0082626203,0.00098472182,0.0051547675,0.0020957938,0.00052661938,0.0026384087,0.00082826958,0.25533339,0.0014444644,2007
0.00019016983,0.00012387216,0.001031971,0.40485066,0.020168964,6.9052758e-06,0.0028284322,0.01038383,0.00016860965,0.0022556302,0.49130103,0.0016464825,0.0014417438,0.00115543,0.0039110105,0.00077991839,0.00019344808,0.0028884031,0.0038244601,0.044317022,0.0065320246,2007
0.00029388224,3.2418466e-05,0.0088282702,0.0011100817,0.0033589196,0.00014035239,0.00082883477,0.0078245383,0.00050715869,0.0069148052,0.014753701,0.00093980564,0.00075471133,0.27042353,0.00029761629,0.0030678948,0.00054600689,0.0011901116,0.0027975026,0.67412513,0.0012647368,2008
0.00014349514,2.1940958e-05,0.012993503,0.00038007964,0.011307616,3.4140088e-05,0.00057392416,0.0086769294,0.00095985102,0.0045432346,0.76576203,0.0029641308,0.0012657611,0.002808755,0.0040119067,0.0006749676,0.00026966067,0.0037104895,0.0011208991,0.174565,0.0032116787,2008
0.00019014314,0.00010672057,0.00019400871,0.0032119635,0.53504676,1.7159186e-05,0.007224842,0.0044728904,0.00025146038,0.00071147183,0.40370458,0.0013831091,0.0027174305,0.00013081678,0.00526055,0.00087738968,0.00010238944,0.0056936778,0.00043104118,0.023066483,0.0052051046,2007
0.00053714134,0.00039989868,0.018968599,0.00066842471,0.016212821,0.00049346162,0.00080116716,0.0051308582,0.00071517419,0.0043979473,0.52765715,0.0051218378,0.001660828,0.0032880243,0.35989362,0.0029048903,0.00033381017,0.0060283612,0.0023659179,0.0075535029,0.034866545,2008
0.00013454338,1.6392765e-05,0.012183896,0.00056116586,0.0083614374,6.8982117e-05,0.00099429255,0.0075894832,0.00120812,0.0064927959,0.09229891,0.0021258553,0.00066413369,0.0056991135,0.00088142708,0.0018468269,0.00054752541,0.0018282937,0.0018505836,0.8527627,0.001883548,2008
0.0017920266,0.00018552932,0.0062215813,0.00088446692,0.0038367314,3.2238277e-05,0.00066262356,0.0077365348,6.9519338e-05,0.74565828,0.023435315,0.0015086926,0.15783788,0.0013426105,0.0060582738,0.00091386988,0.0036384515,0.011034977,0.0027231514,0.023602622,0.00082463364,2008
0.00045894374,7.6008496e-06,0.0070560519,0.0012477546,0.0057520028,1.3499717e-05,0.0017086726,0.0079822745,0.00025077621,0.013954792,0.017637208,0.0036732126,0.0043244865,0.00045405826,0.00084146665,0.0013184806,0.0022938566,0.0043884167,0.0029751251,0.92312104,0.00054028467,2008
0.0055257189,0.00049346394,0.00022972283,0.00099258462,0.2819947,3.1693082e-05,0.0039883768,0.0035584983,0.0012399358,0.001367633,0.65831566,0.0039666034,0.0009882272,0.0018561796,0.0096445959,0.00018322081,0.00078496325,0.0047708321,0.002934315,0.01206857,0.0050644963,2008
0.00045224337,2.1956699e-05,0.042732518,0.002389407,0.010337361,0.00022661185,0.38018063,0.0097484626,0.0011215667,0.0044281078,0.025556667,0.048672389,0.00027035363,0.00032012266,0.00030413366,0.0045425524,0.0012661535,0.005581256,0.0018596469,0.45753813,0.0024497339,2008
0.0010627463,5.7020414e-05,0.31015676,0.028514931,0.015086768,0.00039275651,0.1793225,0.012660432,0.0010148135,0.0045562182,0.045216039,0.058384314,0.00040157227,0.00089144026,0.00063324312,0.0045279288,0.0018720279,0.0053855055,0.0066855531,0.31496936,0.008208056,2008
0.0013783869,2.0646601e-05,0.14188571,0.0060984842,0.14123824,0.00012502525,0.01756119,0.01001194,0.00092051883,0.0062384345,0.26483366,0.019047426,0.00082859804,0.00042531415,0.0014690495,0.0020113471,0.00071782939,0.0078702625,0.0016952395,0.36648816,0.0091345357,2008
0.0011487466,0.00015589794,0.95193017,0.001651514,8.1982456e-05,0.004955784,0.00037970697,0.0060254647,6.6594665e-05,0.00098171108,0.00627574,0.0028969273,0.0054997811,0.0017005033,0.0025009965,0.00045170178,0.001658533,0.00023937134,0.0027097284,0.0022413072,0.006447868,2004
0.0012048708,0.00025118917,0.025028484,0.0072361575,0.0008489482,0.0031987829,0.0032247817,0.0071770293,0.00021007023,0.0027512421,0.053903487,0.0029324607,0.0033075926,0.0031080132,0.012147496,0.0011201979,0.0013367129,0.0033528374,0.74487638,0.005465033,0.11731824,2004
0.00075707136,0.00046156489,0.010885975,0.0011540371,0.0036712964,0.00037576407,0.0002885116,0.0086025856,0.00072969688,0.87795436,0.03402783,0.00064917706,0.0018127088,0.0075136013,0.0075966017,0.0032003247,0.0018061382,0.0034838046,0.0024973787,0.011380987,0.021150589,2008
0.00097462721,0.00085780892,0.02778893,0.00074171845,0.0040898439,0.00046358665,0.00067940931,0.032442644,0.00023057713,0.0078131836,0.061788376,0.0019672294,0.068401694,0.74744833,0.0024176189,0.0011277706,0.0010317554,0.012909745,0.0018856113,0.021824678,0.0031148556,2008
5.2519212e-05,2.5748639e-05,0.0020907049,0.00030192253,7.1505247e-07,0.0001844884,4.5247321e-05,0.0028967897,0.0027292334,0.90628463,0.038106278,1.6030468e-05,0.0054532555,0.013753773,0.015608324,0.0024560115,0.0026490209,6.5727195e-06,7.5590498e-05,0.0017722193,0.0054909368,2007
3.4365028e-05,0.00036027684,2.5943131e-05,0.00030542136,0.0062515549,6.1845974e-05,0.97442299,0.0010172625,0.00011792038,0.00013972001,0.0047296886,0.00099054875,0.00050878827,4.459322e-05,0.0005788143,0.0024845663,0.0002004889,0.002410813,0.0004421976,0.0043788403,0.00049338362,2008
2.3006078e-05,1.5813379e-05,0.00056342292,0.00011717859,1.2747402e-07,0.00011750853,1.5091117e-05,0.0012062307,0.0011348103,0.97846138,0.0026208418,2.8689599e-06,0.0014503668,0.0051025236,0.0031810682,0.0020982176,0.0020047589,1.4837639e-06,2.4856821e-05,0.00045443221,0.0014040053,2007
0.000587332,1.1263581e-05,0.58157569,0.0029630929,0.0040229354,0.00013272458,0.00563571,0.0071954681,0.00034773265,0.003746774,0.01764489,0.009477729,0.00037397002,0.00047749569,0.00018898484,0.001000613,0.0011760672,0.0012583717,0.0010733177,0.35777348,0.0033363625,2008
0.0011567291,3.1574087e-05,0.0072042649,0.0010684641,0.00042646256,0.0012750484,0.0014810933,0.01582562,0.00068205519,0.28075671,0.01358235,0.0022433405,0.0043683494,0.0029585825,0.0018428691,0.0041907518,0.0025492415,0.00099806138,0.0074628554,0.64792764,0.0019679454,2008
8.2081109e-10,1.6218978e-11,0.0034816428,0.0015806282,0.00081298233,0.0010107084,0.0011196125,0.0012665781,2.2238244e-05,0.0022711477,0.0036674864,0.00017268735,0.0024976744,0.97035646,0.00058324001,0.0016663024,9.2503342e-06,3.6726661e-08,0.0025940894,0.0035628991,0.0033243191,2004
0.0010124936,0.0010160562,0.017990232,0.0035400321,0.016240021,0.0011250509,0.0820847,0.010382724,0.00070980121,0.0040926673,0.14770795,0.0046347044,0.0028025652,0.65276623,0.0056154723,0.0075017987,0.00075065886,0.0095390305,0.0064744288,0.016639061,0.0073743369,2004
0.00048448102,0.00014555584,0.00029368247,0.0029247003,0.011146104,7.6264303e-05,0.011664287,0.0098729143,0.0012231825,0.0054118466,0.019175105,0.0013297284,0.00058531202,0.00068598846,0.0029299678,0.57886916,0.00057494896,0.0027258934,0.00089828525,0.34733668,0.0016459314,2008
0.00077725766,0.0001570648,0.80502856,0.0017455793,0.002749908,0.00082470721,0.11977093,0.0028508012,0.00021351367,0.00053407688,0.0090507697,0.0380417,0.00045241325,0.00016301732,0.00055860571,0.0015706059,0.0012739863,0.0028694617,0.00067341904,0.006305581,0.004388032,2008
0.0026130073,0.00029378943,0.005247205,0.00010551169,0.0068019778,0.00015769755,0.045278855,0.0033330652,0.8883056,0.0012362547,0.02943827,0.0010489298,0.0020381883,0.0021704966,0.00078531844,0.0027980283,0.0002527544,0.00014316868,0.00092271075,0.0040635071,0.002965685,2008
0.00012596593,0.00021691548,0.0050439714,0.00082654803,0.0018497525,5.6976936e-05,0.00023774698,0.96411586,0.0012713675,0.0021148205,0.0094281798,0.0005292187,0.00029196515,0.0018390866,0.00053230417,0.0016296932,0.00079275906,0.0022993875,0.00035770793,0.0057567754,0.00068301783,2008
0.00017012244,0.00056254998,0.0017257041,0.00026820597,0.0037901881,0.00012794572,0.0011781651,0.0044543841,0.00024908263,0.0010448793,0.022705313,0.0016344176,0.00059295457,0.001279871,0.0013006093,0.0021139067,0.00039236227,0.95182931,0.00071203127,0.0025931909,0.0012748004,2008
9.4097049e-06,0.0016606128,5.7206984e-05,0.31749937,0.19070674,0.0011410957,0.44471183,0.00016040869,0.0010245269,5.2240419e-05,0.00014243143,0.038280092,1.0371502e-05,0.00020250965,3.727377e-05,0.00023774909,0.00079715275,0.00042667845,0.0023727145,0.00034695322,0.000122614,2008
0.00058669894,0.084527791,0.0010806308,0.00102647,0.0082591362,0.00041965448,0.038852595,0.29519051,0.00020867649,0.0058010928,0.017857861,0.0013583681,0.5113346,0.0018829561,0.0041565085,0.0023156814,0.0031905668,0.011170456,0.0010725564,0.0078884838,0.0018186911,2008
0.00056713528,4.1509491e-05,0.0013584922,0.00040223109,0.00045620272,5.4749548e-06,0.00011453516,0.0028226553,3.1295822e-05,0.97172332,0.0043909946,0.00024064386,0.0047050668,0.00030554342,0.0024286909,0.00069533527,0.0010609414,0.0020129869,0.00063016504,0.0058036754,0.00020309702,2008
0.0018381777,8.0069374e-05,0.015272278,0.0010103921,0.001848508,0.00070331106,0.001298584,0.0089535918,0.00043508277,0.0050109127,0.89710891,0.005682237,0.012955636,0.00093523093,0.015434845,0.00053240749,0.00059822371,0.0059755794,0.0038856613,0.011319805,0.0091205295,2008
0.00011146295,5.3228527e-05,0.0017751303,0.00067918992,3.1830214e-07,0.0003802811,3.8773931e-05,0.0028782983,0.0020794838,0.79331386,0.0055111209,6.4390097e-06,0.0034541988,0.17046365,0.0049165864,0.0054779183,0.0033086627,3.8591179e-06,0.00011399979,0.0012410405,0.0041925148,2008
0.0027098816,0.00019275189,0.002167278,0.0030030531,0.0045530032,0.00010090818,0.0055268905,0.0033921453,0.00035988065,0.0026658492,0.0023117319,0.0013291197,0.00042272455,0.00019842685,0.0039342842,0.95271462,0.0013650759,0.0065802569,0.0012755719,0.0047153574,0.00048121347,2008
0.00072491734,5.5357039e-05,0.014263081,0.0031344884,0.019443216,8.5762422e-06,0.0028693287,0.0022780085,8.0669897e-06,0.0015425835,0.596466,0.0044848938,0.0039442587,0.0024435557,0.0062294137,0.00081436872,0.00083625462,0.00019308284,0.0016876548,0.0066331686,0.33193973,2008
9.0387824e-05,6.2225517e-05,0.0020568562,0.0073744762,0.25114596,4.3950044e-05,0.72595012,0.00066079415,0.0004271885,4.2548603e-05,0.0014808335,0.0047295135,4.6122281e-05,5.0915594e-05,6.1107588e-05,0.00054975162,0.00017295477,0.00016471944,0.00027914633,0.0045089568,0.00010145231,2009
0.0012809809,4.0445837e-05,0.10920933,0.0057324595,0.18299997,0.00024240137,0.015516191,0.30613208,0.0022786891,0.0042155567,0.067105375,0.11061233,0.00078220252,0.00022693952,0.00091742229,0.0025498436,0.001345129,0.0086694965,0.000564677,0.17197265,0.0076058418,2009
0.00014099511,0.00055473769,8.4323496e-05,0.00055586995,0.012768378,1.7956174e-05,0.0076980046,0.0056104613,0.00011402953,0.0015129001,0.13105261,0.0020708593,0.0050030868,0.00019158125,0.0039452384,0.0012078187,0.00023553405,0.81331694,0.00061336858,0.011324241,0.0019810775,2008
0.00036168974,0.00044076014,0.00018448096,0.05418044,0.82991111,5.3079457e-05,0.013087948,0.014759112,0.00037385232,0.00083277095,0.034273099,0.0010531716,0.0014042328,0.00029053449,0.0016067035,0.0039175041,0.00034619417,0.0072196182,0.0011219849,0.030839272,0.0037424578,2008
0.0010999708,0.00065762014,0.010208999,0.13674958,0.0041493876,0.00023882982,0.00044310186,0.0064263782,0.00018113866,0.0030904452,0.0095203547,0.00037060623,0.00027779711,0.798455,0.00097976124,0.0048074983,0.00040336774,0.0022211343,0.0097378073,0.0057426454,0.004238579,2009
0.00059134432,0.00035204578,0.0020778452,0.00078557752,0.0028255447,0.00037042619,0.0015634956,0.002481784,0.0010527115,0.0011646337,0.0037475289,0.00039444619,2.9689876e-05,0.0013804897,0.0021684894,0.97216135,0.00030647201,0.0025464168,0.00046209199,0.002557724,0.00097988488,2009
3.4819714e-05,7.9778192e-06,0.0025132429,0.9757306,0.017382652,2.2517174e-06,0.0013228124,0.00051790272,4.8047939e-05,2.5574522e-05,0.00029358,0.00052346109,2.7229451e-06,9.1539441e-05,9.3015778e-06,6.3828018e-05,3.6203739e-05,1.2041873e-05,0.00030122788,0.001020863,5.9370719e-05,2009
0.0027341985,0.00048163484,0.015217582,0.0040750443,0.030168749,9.896874e-05,0.005337317,0.014032223,0.00031131954,0.003561428,0.04340931,0.014180613,0.0093105324,0.00030687044,0.0077287555,0.0044768429,0.0046448032,0.81789738,0.0034738686,0.015407887,0.0031446633,2009
0.00059526722,0.00022260855,0.001162929,0.0005162931,0.0026374024,1.9225807e-05,0.001253396,0.0028330269,4.3508193e-05,0.0013800869,0.0083796177,0.0023022771,0.0038421249,8.7640576e-05,0.0021739274,0.00098965759,0.00099900668,0.96717221,0.0010577152,0.0018535216,0.00047853545,2009
0.00079857337,0.00048617524,0.0077654198,4.2866915e-05,6.5301421e-05,0.0029180048,0.00039720593,0.0032660891,2.5248222e-05,0.0040814723,0.0044816169,0.0012484584,0.95455551,0.0008505286,0.0020964763,0.00012986934,0.011795429,0.0015366521,0.001067939,0.0010731465,0.0013180336,2009
0.0032720596,0.00045703436,0.30477068,0.00062101008,0.00060806604,0.0030836479,0.00069257448,0.011539381,0.0001895405,0.0065778154,0.27677616,0.0076794019,0.33165917,0.0023179012,0.015738748,0.00032246581,0.0029437493,0.0045858603,0.0046602045,0.010593111,0.010911411,2009
0.00023433843,3.0714651e-05,0.011454092,0.013207209,0.71099657,1.3544871e-05,0.0080224453,0.15289865,0.0021472578,0.00091603928,0.012336347,0.007986621,0.00040762863,0.00024503391,0.00012542235,0.00025709291,0.000491224,0.00034258704,0.00019885768,0.077487275,0.00020101407,2009
0.00054036017,1.7698911e-05,0.048225351,0.0026081919,0.0050901747,3.3415141e-05,0.0054797898,0.31107569,0.0013252698,0.018657872,0.045244213,0.0069105295,0.00042239399,0.00050812634,0.00024889375,0.0015919206,0.0013022131,0.0080807814,0.0010385937,0.5399366,0.0016619164,2009
0.00057600538,5.4330889e-05,0.0045724921,0.00051938352,0.00069184165,3.7552712e-05,0.0020033738,0.0028001154,8.9378424e-05,0.97022063,0.0057889069,0.0010619622,0.00042008937,0.00025660358,0.00077512785,0.0014069693,0.0004452244,0.0021151518,0.00028837641,0.0051645655,0.00071194104,2009
0.0015198889,0.00010830315,0.19003433,0.0026659484,0.0019203054,0.00020969906,0.0032663096,0.72277433,0.046686389,0.002303804,0.0068417829,0.0044991155,0.00014853747,0.00012240939,0.00026054942,0.0026403817,0.0018610402,0.002827219,0.00023399436,0.0066003432,0.0024753192,2009
0.00059326552,5.0411181e-05,0.97384536,0.0012229099,0.00076858269,0.000209131,0.0014052456,0.0020647855,6.573568e-05,0.00074038701,0.0050467276,0.0038116551,0.00030887721,0.00013985268,0.00033650221,0.00032963429,0.00065760803,0.00066354725,0.00034255459,0.0035293999,0.0038678166,2009
0.010782522,0.02054085,0.52934277,0.00059855322,0.084424399,0.0010760026,0.054514784,0.0033771696,0.0037655968,0.0018193113,0.095881514,0.0042969678,0.15756749,0.0063564382,0.0049967235,0.0020453543,0.001161529,0.00053322862,0.0026059563,0.004506818,0.0098060155,2009
0.00012489579,7.6591081e-05,0.19813652,0.59381759,1.0932245e-05,0.00058345101,0.00015580584,0.0057818065,0.0042518354,0.0046751285,0.11082468,0.00020273309,0.0017974833,0.01259444,0.010825321,0.0033260207,0.0045615453,9.312198e-06,0.0010188428,0.004174503,0.043050557,2009
0.00016895946,6.8052039e-05,0.0030442982,0.00059911259,0.0028686095,0.00018383857,0.97546285,0.00083613931,0.00018960272,0.00021903214,0.0018686408,0.0045919763,2.943974e-05,2.8076387e-05,0.0001152936,0.0027358183,0.00029790896,0.003041965,0.00047375791,0.0025526059,0.00062402635,2009
0.0034005009,0.00096323888,0.0022071151,0.0010993324,0.0038787955,6.9286565e-05,0.00067137217,0.00057556015,0.0018530418,0.0015461454,0.92530429,0.011477253,0.0038583449,0.00063013344,0.023922572,0.00053595117,0.00066692458,0.0023443783,0.00013114944,0.0077008498,0.0071637509,2009
0.00018919066,5.0313938e-05,0.0033288021,0.00073177018,0.004319876,0.00026575755,0.94643325,0.00091276533,0.00028110333,0.00018142445,0.0021932421,0.027490562,2.8709299e-05,2.2953214e-05,0.00019438923,0.005897895,0.00026176372,0.0032489763,0.00033151632,0.0028271964,0.00080857269,2009
0.00020790192,0.00037469144,5.5242755e-05,0.98194313,0.0026169163,3.8403781e-05,0.00025881734,0.00051549426,6.3517138e-05,0.00017656253,0.0004763164,0.00016010275,4.0054827e-05,0.00035293022,0.0001347856,0.00042128447,0.00038111524,0.0098538324,0.00095290883,0.0003686705,0.00060731213,2009
0.012121869,0.0037486784,0.00011452067,0.93274117,0.013138213,0.00020207585,0.0028719255,0.002064598,0.00062274485,0.00026450263,0.00071502378,0.00061648607,7.1464701e-06,0.0036659141,0.0010253118,0.0030240614,0.0018964874,0.00054964842,0.016022163,0.00034651236,0.0042409385,2009
0.00063202943,9.5580908e-05,0.0053704404,0.0015154902,0.0022866752,1.0893975e-05,0.00047611885,0.94348776,0.00045937949,0.0038092209,0.010381734,0.0017424248,0.0041742092,0.00018372362,0.0013692228,0.00091313571,0.0036414333,0.007338325,0.000764628,0.010939052,0.00040853163,2009
0.00078804907,5.9628008e-05,0.94286889,0.0025105579,0.0018232201,0.0002229247,0.0031277663,0.0043233223,0.00013536359,0.0012780901,0.013821691,0.01066496,0.00044346851,0.00020702431,0.00058944052,0.00057352398,0.00080733153,0.0016559,0.00052672467,0.0086125145,0.0049596364,2009
0.0019149756,0.00070774811,0.0043729045,0.0034628792,0.13386784,0.00088318158,0.0080858497,0.0083931284,0.0057158857,0.0026618398,0.023884913,0.0011425765,0.0001314028,0.0023981673,0.0043434519,0.76925373,0.00090115203,0.0072932923,0.0013383523,0.015166949,0.0040797968,2009
0.0003121729,4.3848209e-05,0.0071436102,0.0014392301,0.31725317,8.5003121e-05,0.0017074907,0.005589731,0.0017318315,0.0019160904,0.4929201,0.0024369671,0.00076482387,0.001796424,0.0032636498,0.0018848624,0.00028032047,0.0047203889,0.001144915,0.14853439,0.0050309687,2009
0.00029613744,7.9192596e-06,0.020295139,0.0013609047,0.0069478806,7.1644776e-05,0.095406823,0.0047120973,0.00069646549,0.0045330245,0.016653517,0.0084431721,0.00013739122,0.00023989445,0.00011429268,0.0027152051,0.00075693661,0.0030912936,0.0014221112,0.83091921,0.0011789271,2009
0.0016565727,0.00019626792,0.017262232,0.0054780003,0.025986053,0.92117953,0.00092699891,0.00042299481,0.00071514113,0.0010199776,0.001197168,0.00020621036,0.00092075416,0.00097967661,0.0013821422,0.0010752974,0.012072053,0.00013825929,0.00034082241,0.0059551913,0.00088863302,2009
0.0092379907,0.0069889589,0.00042330133,0.0038444551,0.030377708,0.0023566817,0.0054093776,0.057167131,0.60414517,0.0032008493,0.014732355,0.0085211815,0.00063787377,7.020402e-05,0.001464207,0.22346435,0.0010861,0.0011629503,0.0015770835,0.011266096,0.012865997,2009
0.000774919,0.00044713856,0.0022358387,0.0042930511,0.026424799,0.00048648904,0.0051505882,0.0036464662,0.00040527235,0.001197406,0.097175539,0.0034401135,0.003309398,0.00067893253,0.012604723,0.0011727111,0.0012419507,0.0045405673,0.0039892183,0.015434027,0.81135088,2009
0.004008607,0.00020438399,0.015408552,0.17613906,0.0074677905,0.00082674396,0.0017200987,0.013065735,0.0006479299,0.0059394268,0.69100249,0.0048232567,0.0031164519,0.0027407529,0.01873515,0.0022318747,0.00078005344,0.0055032726,0.016504999,0.011619071,0.017514315,2009
0.0041106842,0.00030423354,0.010366345,0.10159758,0.00091242959,0.00098704617,0.00098192773,0.0068146605,0.00010930331,0.0075093447,0.080730982,0.0013620382,0.0035286553,0.70622224,0.0055929814,0.0024347694,0.00050429581,0.0035980737,0.041834172,0.010263592,0.010234634,2009
0.0024395227,0.00070912606,0.0063843252,0.34178033,0.017160069,6.7438312e-05,0.0051058778,0.0083703576,0.000147877,0.002276096,0.012718617,0.0096133538,0.0021257976,0.00066271611,0.0033830376,0.0060327128,0.0028037443,0.56092995,0.0094123902,0.0052152174,0.0026614554,2009
0.003668797,0.00023119137,0.3530452,0.0028471292,0.010022249,0.00010998259,0.00099514227,0.011348834,0.00026224816,0.007217383,0.34542522,0.017042259,0.024213646,0.0005480643,0.16129175,0.0013289396,0.0033615255,0.015215323,0.0045053926,0.024697315,0.012622434,2009
0.0030571134,0.00062864972,0.01942276,0.00039455044,0.0011730632,0.00011561851,0.0035304588,0.00068413757,0.00037781178,0.0011025482,0.003321083,0.00016715656,0.0041598715,0.95584279,0.00023647134,0.00068156898,0.00010432073,2.9424857e-05,0.001629599,0.0014959505,0.0018450533,2009
0.0005963649,7.0751666e-05,0.081668705,0.0015386166,0.011382314,0.00038126719,0.0012946231,0.0065023983,0.0012213497,0.0047397325,0.0668374,0.0035637512,0.0013629296,0.050248086,0.0013080131,0.0039458373,0.0011918908,0.0019648666,0.002868555,0.75133872,0.0059738536,2010
0.0010016582,0.00044397678,0.55776334,0.002214741,0.0048636803,0.0021659317,0.00027069164,0.0031394572,0.00066628499,0.00072153518,0.034421846,0.0036180632,0.00080072088,0.0039772238,0.0065416852,0.0011462911,0.00208136,0.0015569757,0.0030227154,0.0047220523,0.36485979,2010
3.1726211e-09,1.386747e-11,0.0165646,0.0014290541,0.0089747198,0.0029507068,0.0041368315,0.014271121,0.071085453,0.31323558,0.072116926,0.0028054786,0.005678562,0.0068873414,0.0038862233,0.011081416,0.00031448514,2.2632393e-07,0.0037949763,0.43265763,0.028128682,2009
4.7089634e-05,8.9088848e-05,0.00042543159,0.00086861255,0.015266822,9.678859e-06,0.05937402,0.0017180735,1.2332436e-07,0.00077727274,0.11435489,0.78302854,0.0039475155,8.8962704e-05,0.0040228702,0.0010557806,5.2734791e-05,5.6350804e-05,0.00018461685,0.0085212132,0.0061102868,2004
7.2242983e-05,7.4009645e-06,0.0061378567,0.0002236485,0.005758862,2.3949273e-05,0.00044546017,0.0064314445,0.00092878548,0.0033271099,0.11064752,0.0015092434,0.00041697596,0.0017341228,0.00063209288,0.00084054726,0.00030566074,0.0013379045,0.00084562995,0.85733777,0.0010357689,2010
0.00015803457,0.00014048781,0.00038596796,0.00043943169,0.010455187,1.1406709e-05,0.0019418737,0.0043133614,0.00016341002,0.0031153052,0.89052767,0.0018551368,0.0057590976,0.00016916779,0.049080957,0.00049080839,0.000116249,0.0042822119,0.00054611772,0.020293608,0.0057545332,2010
